source_row_id,question,gold_answer,KG answer,file_path,taxonomy_label,LLM explanation,difference_severity
466,What was the difference in the total number of games played between the 2013 American League Championship Series and the 1975 American League Championship Series,3,3.0,ComplexQA/Sportsreason_TANQ_complex/00172.json,Same,"The answers are semantically equivalent. Gold '3' and KG '3.0' represent the same numerical value (3) for the game difference. The difference is solely in formatting (integer vs. float), which is ignored per guidelines. No factual conflict, precision difference, or completeness issue exists.",none
467,How many more games were played in the 2013 American League Championship Series won by the Boston Red Sox compared to their 1975 American League Championship Series win,3,3.0,ComplexQA/Sportsreason_TANQ_complex/00144.json,Same,"The answers are numerically identical (3 and 3.0). The KG answer uses a decimal format, but this is a formatting difference only. Both represent the same count of games (3) without any semantic, factual, or precision difference. No meaningful distinction exists.",none
468,how many seasons of from dusk till dawn are there,3,3.0,SimpleQA/NQ_table_test_simple/00080.json,Same,"Both answers state the number of seasons as 3. The KG answer uses a float representation ('3.0') while the Gold uses an integer ('3'), but this is a formatting difference only. The core fact (3 seasons) is identical with no semantic, factual, or completeness differences.",none
469,the secret of crickley hall how many episodes,3,3.0,SimpleQA/NQ_table_test_simple/00816.json,Same,"Both answers state the episode count is 3. The KG answer uses a float representation (3.0) which is numerically identical to the integer 3. This is a formatting difference only, with no semantic, factual, or precision variation.",none
482,where did zendaya place in dancing with the stars,Runner-up,second place,SimpleQA/NQ_table_test_simple/00583.json,Same,"Both answers indicate Zendaya finished in second place. 'Runner-up' and 'second place' are synonymous terms for the same competition position. The difference is purely lexical (wording), with no factual discrepancy or missing information.",none
488,Sort the Formula One seasons where Michael Schumacher was the Drivers' Champion by the number of races from lowest to highest. What is the number of races in the last season in this sorted list,18,"1994 Formula One World Championship|16.0
2003 Formula One World Championship|16.0
1995 Formula One World Championship|17.0
2000 Formula One World Championship|17.0
2001 Formula One World Championship|17.0
2002 Formula One World Championship|17.0
2004 Formula One World Championship|18.0",ComplexQA/Sportsreason_TANQ_complex/00073.json,Same,"Both answers indicate 18 races for the last season in the sorted list. The KG answer lists 2004 Formula One World Championship with 18.0 races (the highest count), matching the Gold answer. The '.0' is a formatting difference (float vs integer) and does not change the factual value.",none
509,What is the budget of Titanic?,$200 million,200000000.0,SimpleQA/CompMix_table_simple_qa/00063.json,Same,"Both answers represent $200 million. The Gold answer uses standard monetary formatting ($200 million), while the KG answer provides the numeric equivalent (200000000.0). The difference is purely in formatting (currency symbol and word 'million' vs. raw number), with no factual discrepancy or semantic difference.",none
510,What was the cost to make Titanic?,$200 million,200000000.0,SimpleQA/CompMix_table_simple_qa/00256.json,Same,"The answers are semantically equivalent: both represent $200 million. The Gold answer uses a formatted string with currency symbol and 'million', while the KG answer uses a numeric value (200,000,000.0). The core value is identical, and the difference is purely in formatting (currency symbol, word vs. number), which is ignored per guidelines.",none
593,what is the term of an official in the house of representatives,Two years,2.0,SimpleQA/NQ_table_test_simple/00690.json,Same,"Both answers correctly state the term length as 2 years. The Gold answer uses 'Two years' (word form) while the KG answer uses '2.0' (numeric form), but this is purely a formatting difference with no semantic or factual variation. The core meaning is identical.",none
604,how much for a passport in the philippines,₱950,950.0,SimpleQA/NQ_table_test_simple/00640.json,Same,"The answers represent the same amount (950 Philippine pesos). The Gold answer uses the currency symbol (₱), while the KG answer uses a numeric value (950.0). The difference is purely in formatting (currency symbol and decimal representation), not in factual content or value. Both convey the identical cost.",none
644,what was the real name of saudi arabia,Al-Mamlakah Al-ʿĀrabīyah As-Saʿūdīyah,"السعودية (lang:ar)
المملكة العربية السعودية (lang:ar)
الْمَمْلَكَةُ الْعَرَبِيَّةُ السُّعُودِيَّة (lang:ar)",SimpleQA/NQ_table_test_simple/00709.json,Same,"Both answers refer to Saudi Arabia's official name. Gold provides a Latin transliteration; KG gives the Arabic script (and variations) of the same name. Core fact is identical, with differences limited to representation (script) and minor additional forms in KG. No factual conflict or completeness issue.",none
653,What is the budget of Rise of the Planet of the Apes movie?,$93 million,93000000.0,SimpleQA/CompMix_table_simple_qa/00080.json,Same,"The answers are semantically equivalent: both represent $93 million. The Gold answer uses standard monetary formatting ($93 million), while the KG answer uses a numeric value (93000000.0). The difference is solely in formatting, with no factual conflict or precision difference.",none
716,what is the current population of bora bora,"10,605",10605.0,SimpleQA/NQ_table_test_simple/00615.json,Same,"Both answers represent the same population value (10,605). The Gold answer uses a comma separator (10,605) and the KG answer uses a float format (10605.0), but the numerical value is identical. No factual conflict, precision difference, or temporal issue exists. Formatting differences are ignored per guidelines.",none
812,where was the u.s.s maine when it exploded in 1898,"Havana Harbor, Havana, Cuba",POINT(-82.355000 23.202500) (geo:wktLiteral),SimpleQA/NQ_table_test_simple/00574.json,Same,"Both answers refer to the same location: Havana Harbor, Cuba. Gold uses the standard named location, while KG provides the precise geographic coordinates (POINT(-82.355000 23.202500)) which correspond to Havana Harbor. The difference is purely in representation format, not factual content.",none
818,where did the battle of marengo take place,44°53′N 8°41′E﻿ / ﻿44.883°N 8.683°E,Spinetta Marengo (lang:it)|Italy (lang:en),SimpleQA/NQ_table_test_simple/00889.json,Same,"Both answers refer to the same location (Spinetta Marengo, Italy) using different representations: Gold provides precise coordinates while KG gives the place name and country. The core factual content matches, with differences limited to format (coordinates vs. named location), not meaning or accuracy.",none
879,who ran the fastest 40 yard dash in the nfl,John Ross,wd:Q3057829|4.25,SimpleQA/NQ_table_test_simple/00587.json,Same,"The Gold answer 'John Ross' and the KG answer (via Wikidata ID) refer to the same person. The KG answer includes an additional time (4.25) which is irrelevant to the question asking for the person, not the time. Core fact (the runner) is identical.",none
881,"What is the area of this bay that held the competition consisting of five classes , each consisting of seven races at the 1956 Summer Olympics","1,930 square kilometres",1930.0,ComplexQA/OTT_QA_dev_complex/00178.json,Same,"Both answers represent 1930 square kilometres. The Gold answer uses a comma separator and includes the unit, while the KG answer uses a decimal and omits the unit. These are purely formatting differences with no factual discrepancy. The difference is minor and does not affect semantic meaning.",none
