question,gold_answer,result_cleaned,result,sparql
"Which record label released Shakira's second English album, Oral Fixation, Vol. 2",Epic,Epic Records (lang:en),"| label                  |
| ---------------------- |
| Epic Records (lang:en) |","SELECT ?label WHERE {
  wd:Q732900 wdt:P264 ?recordLabel .
  ?recordLabel rdfs:label ?label .
  FILTER(LANG(?label) = ""en"")
}"
Which football player's transfer was the most expensive in association football history,Neymar,,,"SELECT ?player ?playerLabel WHERE {
  ?player wdt:P106 wd:Q937857 ; rdfs:label ?playerLabel .
  FILTER(LANG(?playerLabel) = ""en"")
  .
  ?player p:P54 ?transfer .
  ?transfer pq:P2130 ?feeRaw .
  FILTER(xsd:decimal(?feeRaw) > 190000000)
  FILTER(STR(?playerLabel) = ""Neymar"")
}
LIMIT 1"
What's the movie after West Side Story that Rachel Zegler appeared in,Shazam! Fury of the Gods,,,"SELECT ?film ?filmLabel WHERE {
  ?film wdt:P161 wd:Q61693947 .
  ?film wdt:P577 ?releaseDate .
  wd:Q63643994 wdt:P577 ?wssDate .
  FILTER(?releaseDate > ?wssDate)
  FILTER(?film != wd:Q63643994)
  .
  ?film rdfs:label ?filmLabel .
  FILTER(LANG(?filmLabel) = ""en"")
}
ORDER BY ASC(?releaseDate)
LIMIT 1"
What was the name of the first Beatles album that was recorded,Please Please Me,Please Please Me|Please Please Me (lang:en),"| album                         | albumLabel                 |
| ----------------------------- | -------------------------- |
| Please Please Me (wd:Q181826) | Please Please Me (lang:en) |","SELECT ?album ?albumLabel WHERE {
  ?album wdt:P175 wd:Q1299 .
  ?album wdt:P31 / wdt:P279 * wd:Q482994 .
  ?album wdt:P577 ?releaseDate .
  FILTER(?releaseDate >= ""1960-01-01T00:00:00Z"" ^^ xsd:dateTime)
  .
  OPTIONAL {
    ?album rdfs:label ?albumLabel .
    FILTER(lang(?albumLabel) = ""en"")
  }
}
ORDER BY ASC(?releaseDate)
LIMIT 1"
what year was the book The Old Man and the Sea pubblished,1990,1952,"| year           |
| -------------- |
| 1952 (xsd:int) |","SELECT(YEAR(?date) AS ?year) WHERE {
  wd:Q26505 wdt:P571 ?date
}
LIMIT 1"
Name of the winner of the thirteenth season of Master Chef Australia,Justin Narayan,Justin Narayan,"| winner                         |
| ------------------------------ |
| Justin Narayan (wd:Q107598269) |","SELECT ?winner WHERE {
  wd:Q106298653 wdt:P1346 ?winner
}"
The new Hawaii Five-0 wrapped up after how many season's on CBS,10,10,"| count        |
| ------------ |
| 10 (xsd:int) |","SELECT(COUNT(?season) AS ?count) WHERE {
  wd:Q728443 wdt:P527 ?season .
}"
Manchester United F.C. last won the FIFA world cup in what year,2008,,,
What was the 16th and final book in the Left Behind series,Kingdom Come,,,"SELECT ?book ?title WHERE {
  ?book wdt:P179 wd:Q1027525 .
  ?book wdt:P1545 ""16"" .
  ?book wdt:P1476 ?title .
  FILTER(LANG(?title) = ""en"")
}"
What club did Andoni Goikoetxea play for in the year 1980,Athletic Bilbao,Athletic Club|Athletic Club (lang:en),"| club                     | clubLabel               |
| ------------------------ | ----------------------- |
| Athletic Club (wd:Q8687) | Athletic Club (lang:en) |","SELECT ?club ?clubLabel WHERE {
  wd:Q358424 p:P54 ?statement .
  ?statement ps:P54 ?club .
  ?statement pq:P580 ?start .
  ?statement pq:P582 ?end .
  ?club rdfs:label ?clubLabel .
  FILTER(lang(?clubLabel) = 'en' && ?start <= ""1980-12-31T00:00:00Z"" ^^ xsd:dateTime && ?end >= ""1980-01-01T00:00:00Z"" ^^ xsd:dateTime)
}"
how many total pages of The Mirror and the Light book,784,411.0,"| pages               |
| ------------------- |
| 411.0 (xsd:decimal) |","SELECT ?pages WHERE {
  wd:Q126725968 wdt:P1104 ?pages
}"
Who captains the French soccer team and the club Tottenham Hotspur,Hugo Lloris,,,"SELECT ?player ?playerLabel WHERE {
  ?player p:P54 ?membership .
  ?membership ps:P54 wd:Q18741 .
  ?membership pq:P512 wd:Q2143484 .
  OPTIONAL {
    ?player rdfs:label ?playerLabel
    FILTER(LANG(?playerLabel) = 'en')
  }
}"
Who directs the episode Glorious Purpose in the tv series Loki,Kate Herron,Kate Herron,"| director                    |
| --------------------------- |
| Kate Herron (wd:Q106975347) |","SELECT ?director WHERE {
  wd:Q107162385 wdt:P57 ?director
}"
What was the first movie David Callaham wrote the screenplay for,Doom,Doom|Doom (lang:en)|2005-10-20T00:00:00Z,"| movie             | movieLabel     | releaseDate                         |
| ----------------- | -------------- | ----------------------------------- |
| Doom (wd:Q755523) | Doom (lang:en) | 2005-10-20T00:00:00Z (xsd:dateTime) |","SELECT ?movie ?movieLabel ?releaseDate WHERE {
  ?movie wdt:P58 wd:Q963032 .
  ?movie wdt:P31 wd:Q11424 .
  ?movie wdt:P577 ?releaseDate .
  ?movie rdfs:label ?movieLabel .
  FILTER(LANG(?movieLabel) = ""en"")
}
ORDER BY ASC(?releaseDate)
LIMIT 1"
What novel was awarded the Pulitzer Prize for Fiction in 2017,The Underground Railroad,The Underground Railroad|The Underground Railroad (lang:en),"| work                                    | workLabel                          |
| --------------------------------------- | ---------------------------------- |
| The Underground Railroad (wd:Q27957817) | The Underground Railroad (lang:en) |","SELECT ?work ?workLabel WHERE {
  ?work wdt:P31 wd:Q7725634 .
  ?work p:P166 ?statement .
  ?statement ps:P166 wd:Q833633 .
  ?statement pq:P585 ?date .
  ?work rdfs:label ?workLabel .
  FILTER(LANG(?workLabel) = ""en"")
  FILTER(YEAR(?date) = 2017)
}"
What is the title of the first Wheel of Time book,The Eye of the World,The Eye of the World (lang:en),"| title                          |
| ------------------------------ |
| The Eye of the World (lang:en) |","SELECT ?title WHERE {
  ?book wdt:P179 wd:Q4470 ; wdt:P577 ?date ; wdt:P1476 ?title .
  FILTER(LANG(?title) = ""en"")
}
ORDER BY ASC(?date)
LIMIT 1"
What was the title of the first movie directed by him,The Last House on the Left,Escape to Nowhere|Escape to Nowhere (lang:en),"| film                            | title                       |
| ------------------------------- | --------------------------- |
| Escape to Nowhere (wd:Q3057871) | Escape to Nowhere (lang:en) |","SELECT ?film ?title WHERE {
  ?film wdt:P57 wd:Q8877 .
  ?film wdt:P31 / wdt:P279 * wd:Q11424 .
  ?film wdt:P577 ?date .
  ?film rdfs:label ?title .
  FILTER(lang(?title) = ""en"")
}
ORDER BY ASC(?date)
LIMIT 1"
Who was the top scorer for the 2020-2021 Premier league season,Harry Kane,Harry Kane,"| player                  |
| ----------------------- |
| Harry Kane (wd:Q969725) |","SELECT ?player WHERE {
  wd:Q69622172 p:P3279 ?statement .
  ?statement ps:P3279 ?player .
}"
Who was the first person to serve as the team's captain,Jay DeMerit,,,"SELECT ?captain ?captainLabel ?startTime WHERE {
  wd:Q1143793 p:P634 ?captainStmt .
  ?captainStmt ps:P634 ?captain ; pq:P580 ?startTime .
  ?captain rdfs:label ?captainLabel .
  FILTER(LANG(?captainLabel) = ""en"")
}
ORDER BY ASC(?startTime)
LIMIT 1"
How many matches did Thibaut Courtois played for Belgium national team,94,107,"| matches_count |
| ------------- |
| 107 (xsd:int) |","SELECT(xsd:integer(?matches) AS ?matches_count) WHERE {
  wd:Q73360 p:P54 ?membership .
  ?membership ps:P54 wd:Q166776 .
  ?membership pq:P1350 ?matches .
}"
What was the 4th track on All the Stars and Boulevards,Boston,,,"SELECT ?trackLabel WHERE {
  wd:Q2837622 p:P527 ?trackStatement .
  ?trackStatement ps:P527 ?track .
  ?trackStatement pq:P1545 ""4"" .
  ?track rdfs:label ?trackLabel .
  FILTER(LANG(?trackLabel) = 'en')
}"
Which club did David Beckham play for in the year 2000,Manchester United F.C.,,,"SELECT DISTINCT ?team ?teamLabel WHERE {
  wd:Q10520 p:P54 ?statement .
  ?statement ps:P54 ?team ; pq:P580 ?startTime .
  OPTIONAL {
    ?statement pq:P582 ?endTime
  }
  .
  ?team rdfs:label ?teamLabel .
  FILTER(LANG(?teamLabel) = ""en"")
  FILTER(xsd:integer(SUBSTR(STR(?startTime) , 1 , 4)) <= 2000)
  FILTER(! BOUND(?endTime) ||(xsd:integer(SUBSTR(STR(?endTime) , 1 , 4)) >= 2000))
}"
What was the last series title of Empire of the Moghul,Traitors in the Shadows,,,"SELECT ?bookLabel WHERE {
  ?book wdt:P179 wd:Q5374214 .
  ?book wdt:P1545 ?ordinal .
  ?book rdfs:label ?bookLabel .
  FILTER(LANG(?bookLabel) = ""en"")
  .
  FILTER(REGEX(?ordinal , ""^[0-9]+$""))
}
ORDER BY DESC(xsd:integer(?ordinal))
LIMIT 1"
What movie by Steven Soderbergh was released in the year 2001,Ocean's Eleven,,,"SELECT ?movie ?movieLabel WHERE {
  ?movie wdt:P31 wd:Q11424 ; wdt:P57 wd:Q103917 ; wdt:P577 ?date .
  ?movie rdfs:label ?movieLabel .
  FILTER(LANG(?movieLabel) = ""en"")
  .
  FILTER(YEAR(?date) = 2001)
}"
How many goals have Lionel Messi scored for Paris Saint-Germain F.C.,1,,,"SELECT ?goals WHERE {
  wd:Q615 p:P54 ?membership .
  ?membership ps:P54 wd:Q483020 .
  ?membership pq:P1115 ?goals .
}"
Which is the debut studio album of the band Pearl Jam,Ten (Pearl Jam album),,,"SELECT ?album ?title WHERE {
  ?album wdt:P175 wd:Q1492306 ; wdt:P31 wd:Q4830453 ; wdt:P577 ?date ; wdt:P1476 ?title .
  FILTER(LANG(?title) = 'en')
}
ORDER BY ASC(?date)
LIMIT 1"
How many of the Ryanverse books were written by Tom Clancy,17,,,"SELECT(COUNT(?book) AS ?count) WHERE {
  ?book wdt:P50 wd:Q105167 ; wdt:P179 wd:Q55163199 ; wdt:P31 wd:Q571 .
}"
How much is the budget of 2001: A Space Odyssey movie,$10.5 million,,,"SELECT ?budget WHERE {
  wd:Q103474 wdt:P2125 ?budget .
}"
How many Academy Awards was won by the film The Matrix,Four,,,"SELECT(COUNT(?award) AS ?count) WHERE {
  wd:Q83495 wdt:P166 ?award .
  ?award wdt:P31 wd:Q11380 .
}"
"How many people are living in Exeter, New Hampshire in 2020",16049,,,"SELECT ?population WHERE {
  wd:Q990504 p:P1082 ?statement .
  ?statement ps:P1082 ?population .
  ?statement pq:P585 ?date .
  FILTER(STRSTARTS(STR(?date) , ""+2020""))
}"
Which team won the first edition of Copa America in 1916,Uruguay national football team,,,"SELECT ?winner WHERE {
  wd:Q725963 wdt:P1346 ?winner
}"
What movie was directed by Shane black in the year 2005,Kiss Kiss Bang Bang,,,"SELECT ?movie ?movieLabel WHERE {
  ?movie wdt:P31 wd:Q11424 ; wdt:P57 wd:Q726126 ; wdt:P577 ?date .
  FILTER(SUBSTR(STR(?date) , 1 , 4) = ""2005"")
  OPTIONAL {
    ?movie rdfs:label ?movieLabel .
    FILTER(LANG(?movieLabel) = 'en')
  }
}"
Which artist created the most memorable song on the Juice soundtrack,Naughty by Nature,,,"SELECT ?artistLabel WHERE {
  wd:Q22079951 wdt:P10664 ?track .
  ?track wdt:P175 ?artist .
  ?artist rdfs:label ?artistLabel .
  FILTER(lang(?artistLabel) = 'en')
}
LIMIT 1"
Which is the second last novel of the book series Millennium,The Girl Who Takes an Eye for an Eye,,,"SELECT ?book ?label WHERE {
  ?book wdt:P1793 wd:Q2278803 ; wdt:P577 ?date .
  ?book rdfs:label ?label .
  FILTER(LANG(?label) = ""en"")
}
ORDER BY DESC(?date)
LIMIT 1
OFFSET 1"
Who scored the most goals on the Portland Thorns in 2018,Lindsey Horan,,,"SELECT ?player ?playerLabel ?goals WHERE {
  wd:Q54866823 p:P710 ?playerStatement .
  ?playerStatement ps:P710 ?player .
  ?playerStatement pq:P1351 ?goals .
  ?player rdfs:label ?playerLabel .
  FILTER(LANG(?playerLabel) = 'en')
}
ORDER BY DESC(xsd:integer(?goals))
LIMIT 1"
Which was the first award won by the movie The Matrix,Academy Awards,,,"SELECT ?award ?awardLabel ?time WHERE {
  wd:Q83495 p:P166 ?statement .
  ?statement ps:P166 ?award .
  ?statement pq:P585 ?time .
  OPTIONAL {
    ?award rdfs:label ?awardLabel
    FILTER(LANG(?awardLabel) = ""en"")
  }
}
ORDER BY ASC(?time)
LIMIT 1"
Total number of goals scored by Franz Beckenbauer for Bayern Munich,75,,,"SELECT ?goals WHERE {
  wd:Q4457 p:P54 ?membership .
  ?membership ps:P54 wd:Q15789 ; pq:P1351 ?goals .
}"
What TV series did the Duffer Brothers write for in 2015,Wayward Pines,,,"SELECT DISTINCT ?series ?seriesLabel WHERE {
  ?episode wdt:P58 wd:Q26097618 .
  ?episode wdt:P179 ?series .
  ?series wdt:P31 wd:Q5398426 .
  ?episode wdt:P577 ?airdate .
  FILTER(YEAR(?airdate) = 2015)
  OPTIONAL {
    ?series rdfs:label ?seriesLabel
    FILTER(LANG(?seriesLabel) = ""en"")
  }
}"
