question,gold_answer,KG answer,file_path
What are the photovoltaic power stations with a capacity larger than 250 Mw ?,Pavagada Solar Park | Benban Solar Park | Mohammed bin Rashid Al Maktoum Solar Park | Copper Mountain Solar Facility | Mount Signal Solar | Rewa Ultra Mega Solar | Solar Star | Kamuthi Solar Power Project | Dau Tieng Solar Power Project | Desert Sunlight Solar Farm | Topaz Solar Farm | Mula Photovoltaic Power Plant | Springbok Solar Farm | Agua Caliente Solar Project | Mesquite Solar project | Cestas Solar Park | Beacon Solar Project | California Flats Solar Project | Silver State South Solar Project | Stateline Solar | Moapa Southern Paiute,Gujarat Hybrid Renewable Energy Park|Western Green Energy Hub|Cauchari Solar Plant|Energiepark Witznitz|Ibri II Solar Power Plant|...|Silver State South Solar Project|Sonoran Solar Energy|Mula Photovoltaic Power Plant|cultana Solar Farm|Cleve Hill Solar Park,SimpleQA/Qampari_wikitables_simple/00077.json
What is the place of birth of the soccer player Sadio Mané,"Bambali, Sédhiou, Senegal",Bambali,ComplexQA/CompMix_infobox_complex/00284.json
who played in the first fifty shades of grey,Dakota Johnson | Jamie Dornan | Jennifer Ehle | Marcia Gay Harden,Luke Grimes|Max Martini|Dylan Neal|Megan Danso|Marcia Gay Harden|...|Rachel Skarsten|Christine Willes|Callum Keith Rennie|Jamie Dornan|Victor Rasuk,SimpleQA/NQ_table_test_simple/00807.json
Who is Neymar's current soccer team?,Paris Saint-Germain F.C,Santos F.C.,SimpleQA/CompMix_table_simple_qa/00164.json
What is the current soccer team of Neymar?,Paris Saint-Germain F.C,Santos F.C.,SimpleQA/CompMix_table_simple_qa/00122.json
"What was the genre of the song I am not a woman, I'm a god","Rock,Pop",synth-pop,ComplexQA/CompMix_infobox_complex/00055.json
"What was the genre of the song I am not a woman, I’m a god","Rock,Pop",synth-pop,ComplexQA/CompMix_infobox_complex/00050.json
what is the strongest earthquake in the united states,1964 Alaska earthquake and tsunami | 1700 Cascadia earthquake,1964 Alaska great earthquake and tsunami|9.2,SimpleQA/NQ_table_test_simple/00115.json
Which weapons are of the type combat shotgun ?,Armsel Striker | Atchisson AA-12 | Benelli M3 | Benelli M4 | Daewoo Precision Industries USAS-12 | Franchi SPAS-12 | Franchi SPAS-15 | M26 Modular Accessory Shotgun System | Remington Model 870 | Winchester Model 1200 | Winchester Model 1897 | Winchester Model 1912,Armsel Striker|Franchi SPAS-15|Heckler & Koch FABARM FP6|SPAS-12|Atchisson Assault Shotgun|Neostead,SimpleQA/Qampari_wikitables_simple/00048.json
what is the latest version of chrome for linux,67.0,148.0.7778.49,SimpleQA/NQ_table_test_simple/00294.json
What is the country of origin of the Black Beauty book?,United States of America,United Kingdom,SimpleQA/CompMix_table_simple_qa/00138.json
Sort the Formula One seasons where Lewis Hamilton was the Drivers' Champion by the number of races from highest to lowest. What is the third number of races in this sorted list,20,21.0|20.0|19.0|18.0,ComplexQA/Sportsreason_TANQ_complex/00122.json
language of work of the Dream of the Red Chamber?,Chinese,Beijing dialect|written vernacular Chinese,SimpleQA/CompMix_table_simple_qa/00147.json
"What are the four grand slams, and where are they held","[['Australian Open', 'Melbourne Park in Melbourne, Victoria, Australia'], ['French Open', 'Stade Roland Garros in Paris, France'], ['Wimbledon', 'All England Lawn Tennis and Croquet Club in Wimbledon, London'], ['US Open', 'USTA Billie Jean King National Tennis Center in Flushing Meadows–Corona Park, Queens, New York City']]",Australian Open|Melbourne Park|French Open|Stade Roland Garros|US Open|USTA Billie Jean King National Tennis Center|Wimbledon Championships|All England Lawn Tennis and Croquet Club,ComplexQA/Monaco_non_time_complex/00092.json
who did dwight howard play for last year,Atlanta Hawks | Charlotte Hornets,Los Angeles Lakers,SimpleQA/NQ_table_test_simple/00167.json
who stars in kevin probably save the world,Jason Ritter | JoAnna Garcia Swisher | Kimberly Hebert Gregory | India de Beaufort | J. August Richards | Chloe East | Dustin Ybarra,J. August Richards|Brandon Quinn|Michael Harney|Trent Garrett|Kimberly Hebert Gregory|...|Kathleen Wilhoite|Lesley Boone|India de Beaufort|Currie Graham|Richard Masur,SimpleQA/NQ_table_test_simple/00757.json
Which weapons are of the type grenade launcher ?,Arsenal 40 mm UBGL | ARDE 40 mm under barrel grenade launcher | BS-1 Tishina | STK 40 GL | EAGLE grenade launcher | GM-94 | GP-25 | Indumil IMC-40 | M79 grenade launcher | M203 grenade launcher | M320 Grenade Launcher Module | Milkor 37/38mm and 40mm Stopper | Pallad wz. 1974 | Pallad wz. 1983 | PMR grenade launcher | RWGŁ-3 | Type 91 grenade launcher | XM148 grenade launcher | DP-64 | Hawk MM-1 | Milkor MGL | Neopup PAW-20 | RG-6 grenade launcher   [http://www.tulatskib.ru/HTML_a/sgv_prod_a.html RG-6 at the manufacturers website] | XM25 CDTE | AGS-17 | AGS-30 | STK 40 AGL | Howa Type 96 | Daewoo Precision Industries K4 | M75 grenade launcher | M129 grenade launcher | Mk 18 Mod 0 grenade launcher | Mk 19 grenade launcher | Mk 20 Mod 0 grenade launcher | Mk 47 Striker | SB LAG 40 | XM174 grenade launcher | XM307 Advanced Crew Served Weapon | Bazooka | Sturmpistole | PIAT | RPG-2 | RPG-7 | RPG-16 | RPG-26 | RPG-27 | RPG-29 | RPG-30 | RPG-32 | RPG-76 Komar | RPO-A Shmel | Type 69 RPG | Yasin (RPG),CIS 40 GL|Granatbüchse 39|RG-6 grenade launcher|XM307 Advanced Crew Served Weapon|Mk 47 Striker|...|M203|Granatnik AWGŁ-3|LG1|Granatnik RGP-40|XM25 CDTE,SimpleQA/Qampari_wikitables_simple/00036.json
How many total awards did How I Met Your Mother eventually win through its full time on,21,7,ComplexQA/CompMix_infobox_complex/00028.json
Which films did Martin Scorsese make with Leonardo DiCaprio,"['Gangs of New York', 'The Aviator', 'The Departed', 'Shutter Island', 'The Wolf of Wall Street', 'Killers of the Flower Moon']",The Wolf of Wall Street|Gangs of New York|The Departed|The Aviator|Shutter Island|The Concert for New York City|Killers of the Flower Moon,ComplexQA/Monaco_time_complex/00133.json
who has the most trophies in la liga,Real Madrid,Real Madrid Club de Fútbol|36,SimpleQA/NQ_table_test_simple/00377.json
who starred in an officer and a gentleman,Richard Gere | Debra Winger | David Keith | Louis Gossett Jr.,Victor French|Debra Winger|Grace Zabriskie|Lisa Eilbacher|Lisa Blount|...|Elizabeth Rogers|David Keith|Tony Plana|John Laughlin|Harold Sylvester,SimpleQA/NQ_table_test_simple/00620.json
What are the professional wrestling memorial shows since 1980?,"Mike Marino Memorial Shield | Von Erich Memorial Parade of Champions | Eddie Graham Memorial Show | Bruiser Brody Memorial Show | [[Starrcade (1990)|Pat OConnor Memorial International Cup Tag Team Tournament]] | Ilio DiPaolo Memorial Show | Eddie Gilbert Memorial Brawl | Eddie Gilbert Memorial Show | Plum Mariko Memorial Show | Brian Pillman Memorial Show | Curtis Comes Home | Gary Albright Memorial Show | Mark Curtis Memorial Weekend of Champions | Giant Baba Memorial Spectacular | Terry Gordy Memorial Show | Yokozuna Memorial Show | Giant Baba Memorial Six Man Tag Team Tournament | Big Dick Dudley Memorial Show | Jeff Peterson Memorial Cup | Mike Lockwood Memorial Show | Fred Ward Memorial Show | Mike Lockwood Memorial Tournament | Mark Curtis Memorial Reunion | Chris Candido Memorial Show | Bruiser Brody Memorial Cup | Shinya Hashimoto Memorial Six-Man Tag Team Tournament | Pitbull/Public Enemy Tag Team Memorial Cup | Eddie Graham Memorial Battle of the Belts | Sensational Sherri Memorial Cup Tournament | Shinya Hashimoto Memorial Legacy Cup Tournament | Walter ""Killer"" Kowalski Memorial Show | Dennis Coralluzzo Invitational | A Nightmare To Remember",Gary Albright Memorial Show|2000-04-19T00:00:00Z|Terry Gordy Memorial Show|2001-08-11T00:00:00Z|Yokozuna Memorial Show|2001-11-29T00:00:00Z|Big Dick Dudley Memorial Show|2002-01-01T00:00:00Z|Mike Lockwood Memorial Show|2003-11-15T00:00:00Z|Fred Ward Memorial Show|2004-01-01T00:00:00Z|Eddie Graham Memorial Battle of the Belts|2007-01-01T00:00:00Z|Killer Kowalski Memorial Show|2008-10-26T00:00:00Z,SimpleQA/Qampari_wikitables_simple/00035.json
"Where was this Brazilian attacking midfielder who played for Santos FC in 2007 , born who used to play for this club that won six CBD/CBF titles",Porto Alegre,Santos,ComplexQA/OTT_QA_dev_complex/00125.json
What is the total number of races across all the Formula One World Championship seasons where Lewis Hamilton was the Drivers' Champion and Mercedes was the Constructors' Champion,100,0,ComplexQA/Sportsreason_TANQ_complex/00115.json
three largest cities in the world by population,Shanghai | Beijing | Delhi,Beijing|21893095.0|Chengdu|20937757.0|Shenzhen|17494398.0,SimpleQA/NQ_table_test_simple/00577.json
How many matches did Eden Hazard played for Belgium national football team,116,126.0,ComplexQA/CompMix_table_complex/00212.json
What are some existing calendars ?,Vikram samwat | Roman calendar | Attic calendar | Seleucid calendar | Julian calendar | Coptic calendar | Berber calendar | Gaulish calendar | Zoroastrian calendar | Japanese calendar | Islamic calendar | Pyu calendar | Byzantine calendar | Armenian calendar | Florentine calendar | Pisan calendar | Tamil calendar | Nepali calendar | Thai lunar calendar | Jalali calendar | Hebrew calendar | Tibetan calendar | Runic calendar | Gregorian calendar | Javanese calendar | Swedish calendar | Rumi calendar | Thai solar calendar | Revised Julian calendar | Solar Hijri calendar | Soviet calendar | World Calendar | Indian national calendar | Holocene calendar | Juche era calendar | Nanakshahi calendar | Symmetry454 | Igbo calendar,Pengalantaka|Calendário de Mesa|Tenpō calendar|Egyptian civil calendar|Chula Sakarat|English legal calendar|Sifen calendar|Mandaean calendar|Shòushí calendar|Trierer Aderlasskalender,SimpleQA/Qampari_wikitables_simple/00073.json
What libraries hold more than 15 million books ?,British Library | Library of Congress | Shanghai Library | New York Public Library | Library and Archives Canada | National Diet Library | Bibliothèque nationale de France | National Library of China | Library of the Russian Academy of Sciences | Boston Public Library | New York State Library | Harvard Library | Vernadsky National Library of Ukraine,Library of Congress|171636507.0|British Library|170000000.0|Russian State Library|127822300.0|New York Public Library|53100000.0|United States National Agricultural Library|50000000.0|...|Library and Archives Canada|30000000.0|Library of the Russian Academy of Sciences|26500000.0|UK Medical Heritage Library|20000000.0|University of British Columbia Library|15800000.0,SimpleQA/Qampari_wikitables_simple/00075.json
who was elected governor of tennessee in 1865,Edward H. East | William G. Brownlow,Parson Brownlow,SimpleQA/NQ_table_test_simple/00343.json
How many movies were in the Die Hard series before A Good Day to Die Hard came out in 2013,4,15,ComplexQA/CompMix_table_complex/00007.json
who rebuilt the temple after the babylonian captivity,"Likely Zerubbabel, largely renovated by Herod the Great",Zerubbabel,SimpleQA/NQ_table_test_simple/00042.json
"What is the name of the First Division , 2nd tier Albanian football team , in the 2003-2004 Kategoria Superiore , whose stadium is in Kavajë , Albania",Klubi i Futbollit Besa,Besa Kavajë,ComplexQA/OTT_QA_dev_complex/00049.json
who won the battle of stirling bridge 1297,Scottish victory,Kingdom of Scotland,SimpleQA/NQ_table_test_simple/00124.json
Who played the role of Srikant Tiwari in The Family Man?,Manoj Bajpayee,Ashish Warang|Ashlesha Thakur|Zarin Shihab|Manoj Bajpai|Sharib Hashmi|Neeraj Madhav|Pawan Chopra|Priyamani|Shreya Dhanwanthary|Sharad Kelkar,SimpleQA/CompMix_table_simple_qa/00227.json
where does the brazos river start and stop,Llano Estacado | Gulf of Mexico,Double Mountain Fork Brazos River|Gulf of Mexico|Salt Fork Brazos River,SimpleQA/NQ_table_test_simple/00000.json
chief ministers of tamil nadu mentioned on wikipedia,A. Subbarayalu Reddiar | Raja of Panagal | Raja of Panagal | P. Subbarayan | B. Munuswamy Naidu | Ramakrishna Ranga Rao (Raja of Bobbilli) | Ramakrishna Ranga Rao | P. T. Rajan | Ramakrishna Ranga Rao | Kurma Venkata Reddy Naidu | C. Rajagopalachari | Tanguturi Prakasam | O. P. Ramaswamy Reddiyar | P. S. Kumaraswamy Raja,C. N. Annadurai|C. Rajagopalachari|Jayaram Jayalalithaa|K.Kamarajar|K. Palaniswami|M. G. Ramachandran|M. K. Stalin|Muthuvel Karunanidhi|O. Panneerselvam|V. N. Janaki,SimpleQA/NQ_table_test_simple/00813.json
where did the california gold rush take place,Sierra Nevada | Northern California,El Dorado County|United States|California,SimpleQA/NQ_table_test_simple/00252.json
What team won the gold medal for soccer in the men's division in the 2020 Summer Olympics,Brazil,Brazil national under-23 football team,ComplexQA/CompMix_infobox_complex/00018.json
What were the incidents that sparked each one of the Napoleonic wars,"[['the Peninsular War', 'French and Spanish armies invaded and occupied Portugal in 1807 by transiting through Spain.'], ['the War of the Third Coalition', 'Napoleon sent an expeditionary force to attempt to re-establish control over Haiti, which led Britain to declare war on France on 18 May 1803.'], ['the War of the Fourth Coalition', 'Prussian ultimatum'], ['the War of the Fifth Coalition', 'The deterioration of British-french relations after 1802 Treaty of Amiens'], ['the War of the Sixth Coalition', 'disastrous French invasion of Russia of 1812'], ['the War of the Seventh Coalition', 'Waterloo campaign'], ['the French invasion of Russia', 'control of Poland']]",War of the Sixth Coalition|War of the Third Coalition|War of the Seventh Coalition|Portuguese conquest of French Guiana|War of the Fourth Coalition|War of the Fifth Coalition,ComplexQA/Monaco_non_time_complex/00051.json
what genre is the magic tree house books,Children's historical fantasy,historical fiction,SimpleQA/NQ_table_test_simple/00166.json
"The only mound of uncertain date , listed on the List of burial mounds in the United States , is also known by what name",Hodge Mound II,Great Serpent Mound,ComplexQA/OTT_QA_dev_complex/00270.json
how many seasons of the smurfs are there,9,9.0,SimpleQA/NQ_table_test_simple/00872.json
how many pages are in the book inside out and back again,263,262.0,SimpleQA/NQ_table_test_simple/00374.json
"What is the capacity of the mosque that is on the list of largest mosques , and that was one of the first mosques built by Muhammad","1,000,000",600000.0,ComplexQA/OTT_QA_dev_complex/00101.json
who has won more national championships michigan or ohio state,Michigan,Michigan Wolverines football|1,SimpleQA/NQ_table_test_simple/00667.json
how many episodes in game if thrones season 7,7,7.0,SimpleQA/NQ_table_test_simple/00070.json
how many seasons of rules of engagement is there,7,7.0,SimpleQA/NQ_table_test_simple/00183.json
how many episodes in series 7 of game of thrones are there,7,7.0,SimpleQA/NQ_table_test_simple/00310.json
The Netherlands men 's national volleyball team player who has a height of 1.97 m ( 6 ft 6 in ) participated at which volleyball championship,The 2017 Men 's European Volleyball Championship,volleyball at the 1964 Summer Olympics – men's tournament,ComplexQA/OTT_QA_dev_complex/00206.json
