question,answer
What is the ethnicity of the main protagonists in each GTA game?,"[['Grand Theft Auto: Chinatown Wars', 'Chinese-American'], ['Grand Theft Auto: Vice City', 'Italian-American'], ['Grand Theft Auto: San Andreas', 'African-American'], ['Grand Theft Auto IV', 'Eastern European'], ['Grand Theft Auto: The Ballad of Gay Tony', 'Dominican-American'], ['Grand Theft Auto: Liberty City Stories', 'Italian'], ['Grand Theft Auto: Vice City Stories', 'Black'], ['Grand Theft Auto V', 'Canadian-American']]"
"Out of the currently active NBA players, which players are over 35 years of age?","['Young, Thaddeus', 'McGee, JaVale', 'Ingles, Joe', 'Green, Jeff', 'Holiday, Justin', 'Conley, Mike Jr.', 'Curry, Stephen', 'Paul, Chris', 'Harden, James', 'Horford, Al', 'Tucker, P. J.', 'James, LeBron', 'Lowry, Kyle', 'Temple, Garrett', 'Beverley, Patrick', 'Matthews, Wesley']"
Which NFL head coaches have more than two Superbowl wins ?,"['Chuck Noll', 'Chuck Noll (2)', 'Chuck Noll (3)', 'Chuck Noll (4)', 'Bill Walsh', 'Joe Gibbs', 'Bill Walsh (2)', 'Joe Gibbs (2)', 'Bill Walsh (3)', 'Joe Gibbs (3)', 'Bill Belichick', 'Bill Belichick (2)', 'Bill Belichick (3)', 'Bill Belichick (4)', 'Bill Belichick (5)', 'Bill Belichick (6)']"
Which NBA players have won the MVP and championship at the same year?,"['Wilt Chamberlain', 'Wes Unseld', 'LeBron James', 'Bob Cousy', 'Willis Reed', 'Lew Alcindor', 'Stephen Curry', 'Magic Johnson', 'Moses Malone', 'Kareem Abdul-Jabbar', 'Larry Bird', 'Hakeem Olajuwon', 'Michael Jordan', 'Giannis Antetokounmpo', ""Shaquille O'Neal"", 'Bill Russell', 'Tim Duncan']"
Which artists released a single alongside Benny Blanco?,"[['Halsey', 'Khalid'], ['Calvin Harris'], ['Jesse Rutherford', 'Swae Lee'], ['Juice Wrld', 'Brendan Urie'], ['Tainy', 'Selena Gomez', 'J Balvin'], ['Juice Wrld'], ['Justin Bieber'], ['Marshmello', 'Vance Joy'], ['Gracie Abrams'], ['BTS', 'Snoop Dogg']]"
what are the most common names for girls in the UK that are not originally Biblical?,"['Amelia', 'Aoife', 'Rosie', 'Olivia', 'Isla', 'Ava', 'Ivy', 'Florence', 'Lily', 'Freya', 'Mia', 'Willow', 'Emily', 'Fiadh', 'Millie', 'Sophie', 'Ella', 'Charlotte']"
List the percentage of centers out of the NBA scoring leaders for each decade.,"[[""1940's"", 25.0], [""1950's"", 70.0], [""1960's"", 80.0], [""1970's"", 50.0], [""1980's"", 0.0], [""1990's"", 20.0], [""2000's"", 9.090909090909093], [""2010's"", 0.0], [""2020's"", 50.0]]"
Which protagonists in games of the Final Fantasy series are royalty?,"['Edward Chris von Muir', 'Lenna Charlotte Tycoon', 'Vivi Orunitia', 'Garnet Til Alexandros XVII / Dagger', 'Joshua Rosfield', 'Jill Warrick', 'Cecil Harvey', 'Edge', 'Galuf Doe', 'Faris Scherwiz', 'Krile Mayer Baldesion', 'Clive Rosfield', 'Edgar Roni Figaro', 'Sabin Rene Figaro', 'Ashe', 'Noctis Lucis Caelum', 'Edgar Figaro', 'Sabin Figaro']"
"Who have been the rulers of Libya, since its independence?","['Idris I', 'Muammar Gaddafi', 'Abdul Ati al-Obeidi', 'Muhammad az-Zaruq Rajab', 'Mifta al-Usta Umar', 'Abdul Razzaq as-Sawsa', 'Muhammad az-Zanati', ""Miftah Muhammed K'eba"", 'Imbarek Shamekh', 'Mohamed Abu al-Qasim al-Zwai', 'Mustafa Abdul Jalil', 'Mohammed Ali Salim', 'Mohammed Magariaf', 'Giuma Ahmed Atigha', 'Nouri Abusahmain', 'Abu Bakr Baira', 'Aguila Saleh Issa', 'Fayez al-Sarraj', 'Mohamed al-Menfi']"
What celeberities that had a cameo appearance on the TV show Dave were not singers?,"['Rachel McAdams', 'Charlamagne tha God', 'Angela Yee', 'Ninja', 'Kourtney Kardashian', 'Marshmello', 'Hailey Bieber', 'Kendall Jenner', 'Kyle Kuzma', 'Kareem Abdul-Jabbar', 'Zach King', 'DJ Drama', 'Kevin Hart', 'Don Cheadle', 'Megan Fox', 'Travis Barker', 'Emma Chamberlain', 'David Dobrik', 'Brad Pitt']"
What other shows were written by the creators of Rick and Morty?,"['Acceptable.TV', 'Fish Hooks', 'Mystery Science Theater 3000', 'Solar Opposites', 'The Boys Presents: Diabolical', 'The Paloni Show! Halloween Special!', 'King Star King', 'House of Cosbys', 'Heat Vision and Jack', 'Computerman', 'Tenacious D: Time Fixers', 'MTV Video Music Awards 2006', 'The Sarah Silverman Program', 'Googas', 'Spike Video Game Awards 2008', 'The 81st Annual Academy Awards', 'Community', 'Great Minds with Dan Harmon', 'HarmonQuest', 'Mystery Science Theater 3000: The Return']"
Order the US Open winners of the past 10 years based on their age.,"[""Emma Raducanu (Women's singles)"", ""Bianca Andreescu (Women's singles)"", ""Coco Gauff (Women's singles)"", ""Carlos Alcaraz (Men's singles)"", ""Iga Świątek (Women's singles)"", ""Naomi Osaka (Women's singles)"", ""Naomi Osaka (Women's singles)"", ""Sloane Stephens (Women's singles)"", ""Daniil Medvedev (Men's singles)"", ""Dominic Thiem (Men's singles)"", 'Marin Čilić', ""Angelique Kerber (Women's singles)"", ""Novak Djokovic (Men's singles)"", ""Novak Djokovic (Men's singles)"", ""Rafael Nadal (Men's singles)"", ""Stan Wawrinka (Men's singles)"", ""Rafael Nadal (Men's singles)"", ""Flavia Pennetta (Women's singles)"", 'Serena Williams', ""Novak Djokovic (Men's singles)""]"
"Which NFL teams have wide receivers from Notre Dame university , university of Florida or Louisiana state university ?","['New England Patriots', 'Cincinnati Bengals', 'Indianapolis Colts', 'Los Angeles Chargers', 'New York Giants', 'Kansas City Chiefs', 'Carolina Panthers', 'Houston Texans', 'Jacksonville Jaguars', 'Dallas Cowboys', 'Washington Commanders', 'Chicago Bears', 'Minnesota Vikings', 'New Orleans Saints', 'Tampa Bay Buccaneers', 'Los Angeles Rams', 'San Francisco 49ers', 'Buffalo Bills', 'Miami Dolphins', 'Pittsburgh Steelers']"
"Name the seven most populous cities in Italy, their number of residents and when were they founded.","[['Palermo', '676,118', '734 BC'], ['Rome', '2,860,009', 'About 14,000 years ago.'], ['Bologna', '394,843', '3rd millennium BCE'], ['Naples', '910,439', 'First millennium BC'], ['Turin', '847,287', 'In the first century BC (probably 28 BC)'], ['Milan', '1,371,498', 'Around 600 BC'], ['Genoa', '580,097', '5th Century BC']]"
Which founders of the largest tech companies in the world were younger than 30 when founding their company?,"['Pony Ma', 'Charles Chen', 'Steve Jobs', 'Danny Lui', 'David Packard', 'Andrew McCollum', 'Dustin Moskovitz', 'Tony Zhang', 'Larry Page', 'Terry Gou', 'Bill Gates', 'Steve Wozniak', 'Bill Hewlett', 'Eduardo Saverin', 'Akio Morita', 'Paul Allen', 'Kōnosuke Matsushita', 'Mark Zuckerberg', 'Sergey Brin', 'Chris Hughes', 'Michael Dell']"
What were the deficit and tax revenues during each year of president Trump?,"[['2017', '$503 billion (requested)', '$3.316 trillion'], ['2017', '$665 billion (actual)', '$3.316 trillion'], ['2018', '$440 billion (requested)', '$3,176.9 billion'], ['2018', '$779 billion (actual)', '$3,176.9 billion'], ['2019', '$985 billion (requested)', '$3.5 trillion'], ['2019', '$984 billion (actual)', '$3.5 trillion'], ['2020', '$3.132 trillion', '$3.420 trillion']]"
What are unemployment rates in all EU member states not currently governed by a right-wing (or right leaning) party?,"[['Bulgaria', '4.3'], ['Croatia', '5.77'], ['Denmark', '4.89'], ['Germany', '3.29'], ['Lithuania', '6.3'], ['Malta', '2.5'], ['Poland', '2.93'], ['Romania', '5.60%'], ['Slovakia', '5.9'], ['Slovenia', '3.72'], ['Spain', '10.61']]"
Which NATO member countries have changed their prime minister in the past 6 years?,"['Belgium', 'Bulgaria', 'Czech Republic', 'Denmark', 'Estonia', 'Finland', 'France', 'Germany', 'Greece', 'Iceland', 'Italy', 'Latvia', 'Lithuania', 'Montenegro', 'North Macedonia', 'Norway', 'Poland', 'Romania', 'Slovakia', 'Slovenia', 'Spain', 'United Kingdom']"
What are Poland's main political parties?,"['Law and Justice', 'Sovereign Poland', 'Renewal of the Republic of Poland', 'Polish Affairs', ""Kukiz'15"", 'Civic Platform', 'Modern', 'Polish Initiative', 'The Greens', 'Zieloni', 'Yes! For Poland', 'AGROunion', 'New Left', 'Left Together', 'Polish Socialist Party', 'Labour Union', 'Poland 2050', ""Polish People's Party"", 'Centre for Poland', 'Union of European Democrats', 'New Hope', 'National Movement', 'Confederation of the Polish Crown']"
Which current NBA players also played for a team that won the NCAA Division Tournament in the past eight years?,"['Jalen Brunson', 'Josh Hart', 'Donte DiVincenzo', 'Ryan Arcidiacono', 'Mikal Bridges', 'Collin Gillespie', 'Jermaine Samuels', 'Theo Pinson', 'Isaiah Hicks', 'Braxton Key', 'Ty Jerome', ""De'Andre Hunter"", 'Mamadi Diakite', 'Jay Huff', 'Adam Flagler', 'Jared Butler', 'Davion Mitchell', 'Christian Braun', 'Jalen Wilson', 'Ochai Agbaji', 'Adama Sanogo', 'Jordan Hawkins', 'Andre Jackson Jr.']"
What are the professions of the partners of Academy award winning actors and actresses in the past five years?,"[['model', 'actress'], ['writer'], ['{}'], ['actress'], ['actress and musician'], ['television presenter, motor specialist, car builder, designer, and artist'], ['Singer-songwriter', 'Multi-instrumentalist.'], ['antiques dealer'], ['filmmaking'], ['singer-songwriter, painter, writer, television personality.'], ['Actress', 'Singer', 'Talk-show host.'], ['Fashion executive'], ['Costume designer', 'Professor'], ['Translator'], ['motor racing executive and former rally co-driver'], ['actor', 'comedian', 'screenwriter', 'director']]"
Who are the deans of all Canadian law schools?,"[['Sarah Harding'], ['Jula Hughes'], ['Robert Leckey'], ['Colleen M. Flood'], ['Daleen Millard'], ['{}'], ['Barbara A. Billingsley'], ['Ngai Pindell'], ['Ian Holloway'], ['Richard Jochelson'], ['Michael Marin'], ['Kristen Boon, Common law section', 'Marie-Eve Sylvestre, Civil law section'], ['Martin Phillipson'], ['Jutta Brunnée'], ['Susan Breau'], ['Erika Chamberlain'], ['Reem Bahdi'], ['Dr Serge Rousselle'], ['France Houle'], ['Trevor C.W. Farrow'], ['Anne-Marie Laflamme'], ['Anne Crawford (north)', 'Daphne Gilbert (south)']]"
Name the eight most populous cities in Italy along with their number of residents and population density.,"[['Rome', '4,342,212', '2,236/km2'], ['Milan', '1,371,498', '7,800/km2'], ['Naples', '909,048 (30 June 2022)', '7,800/km2'], ['Turin', '848,885', '6,500/km2'], ['Palermo', '676,118', '3,900/km2'], ['Genoa', '560,688', '2,400/km2'], ['Bologna', '392,203', '2,800/km2'], ['Florence', '367,150', '3,600/km2']]"
Which male players have won the same Grand Slam tournament more than two years in a row?,"['Jack Crawford', 'Novak Djokovic', 'Roy Emerson', 'Anthony Wilding', 'Björn Borg', 'Fred Perry', 'Laurence Doherty', 'Pete Sampras', 'Reginald Doherty', 'Roger Federer', 'William Renshaw', 'Arthur Ashe', 'Bill Tilden', 'Ivan Lendl', 'John McEnroe', 'Malcolm Whitman', 'Oliver Campbell', 'Richard Sears', 'William Larned', 'André Vacherot', 'Marcel Vacherot', 'Max Decugis', 'Paul Aymé', 'Rafael Nadal', 'Yvon Petra']"
"I want to know what are the five most popular names for girls in Sweden, Denmark, Norway and Finland?","[['Alice', 'Maja', 'Vera', 'Alma', 'Selma'], ['Alma', 'Ida', 'Freja', 'Clara', 'Ella'], ['Nora', 'Emma', 'Sofie', 'Olivia', 'Ella'], ['Olivia', 'Aino', 'Aada', 'Lilja', 'Eevi', 'Isla', 'Helmi', 'Venla', 'Sofia', 'Ellen']]"
Which Oscar winners for Best Lead Actor and Actress were themselves born outside of either the US or the UK?,"['Marion Cotillard', 'Jean Dujardin', 'Claudette Colbert', 'Natalie Portman', 'Cate Blanchett', 'Geoffrey Rush', 'Michelle Yeoh', 'Emil Jannings', 'Paul Muni', 'Paul Lukas', 'Yul Brynner', 'Maximillian Schell', 'Roberto Benigni', 'Anna Magnani', 'Russell Crowe', 'Mary Pickford', 'Norma Shearer', 'Marie Dressler', 'Luise Rainer', 'Simone Signoret', 'Joan Fontaine', 'Ingrid Bergman', 'Olivia de Havilland', 'Audrey Hepburn', 'Sophia Loren', 'Charlize Theron']"
What prestigious awards have been won by each of the past four Savilian Professors of Astronomy?,"[['Shaw Prize', 'Royal Society Wolfson Research Merit Award', 'Eddington Medal', 'IOP Dirac Medal'], ['Sloan Research Fellow', 'Guggenheim Fellow', 'Fellow of the American Physical Society', 'Fellow of the Royal Society', 'Inclusion in the American Academy of Arts and Sciences', 'Gold Medal of the Royal Astronomical Society', 'Balzan Prize for his works on the early Universe', 'Member of the US National Academy of Sciences', 'Henry Norris Russell Lectureship', 'Gruber Prize in Cosmology with Nicholas Kaiser for their seminal contributions to the theory of cosmological structure formation and probes of dark matter', 'Fellow of the American Astronomical Society', 'Nick Kylafis Lecturer'], ['Maxwell Medal', 'Prize of the Institute of Physics', 'Fellow of the Royal Society (FRS)', 'Bodossaki Foundation Academic and Cultural Prize for Astrophysics', 'Robinson Prize in Cosmology', 'Dannie Heineman Prize for Astrophysics', 'Gruber Prize in Cosmology', 'Nemitsas Prize in Physics', 'Hughes Medal of the Royal Society', 'Gold Medal of the Royal Astronomical Society'], ['{}']]"
"Over the past 30 years, which women have served as Cabinet members in the United States, Chronologically?","['Donna Shalala', ""Hazel R. O'Leary"", 'Janet Reno', 'Madeleine Albright', 'Alexis Herman', 'Ann Veneman', 'Elaine Chao', 'Gale Norton', 'Margaret Spellings', 'Condoleezza Rice', 'Mary E. Peters', 'Hillary Clinton', 'Janet Napolitano', 'Hilda Solis', 'Kathleen Sebelius', 'Sally Jewell', 'Penny Pritzker', 'Sylvia Burwell', 'Loretta Lynch', 'Betsy DeVos', 'Kirstjen Nielsen', 'Kamala Harris', 'Janet Yellen', 'Jennifer Granholm', 'Gina Raimondo', 'Marcia Fudge', 'Deb Haaland']"
Name the male singles Wimbledon winners that are from Europe and won before they turned 30.,"['Richard Krajicek', 'Roger Federer', 'Spencer Gore', 'Joshua Pim', 'Stefan Edberg', 'Björn Borg', 'Wilfred Baddeley', 'William Renshaw', 'Ernest Renshaw', 'Harold Mahony', 'Laurence Doherty', 'Reginald Doherty', 'Willoughby Hamilton', 'Henri Cochet', 'Jean Borotra', 'René Lacoste', 'Andy Murray', 'Fred Perry', 'Carlos Alcaraz', 'Manuel Santana', 'Rafael Nadal', 'Goran Ivanišević', 'Jan Kodeš', 'Michael Stich', 'Novak Djokovic', 'Boris Becker', 'Frank Hadow']"
Who originally comissioned each of the world's ten tallest skyscrapers and when?,"[['Merdeka 118', 'Permodalan Nasional Berhad', 'Unknown'], ['Ping An International Finance Centre', 'Ping An Insurance', 'August 29, 2009'], ['Shanghai Tower', 'Shanghai Municipal Government', '1993'], ['Burj Khalifa', 'Emaar Properties', '2004'], ['Abraj Al-Bait Clock Tower', 'Government', '2002'], ['Tianjin CTF Finance Centre', 'Tianjin New World Huan Bo Hai Real Estate Development Co. Ltd.', 'November 20, 2009'], ['China Zun', 'CITIC Group', '15 May 2012'], ['One World Trade Center', 'Lower Manhattan Development Corporation', 'April 27, 2006'], ['Guangzhou CTF Finance Centre', 'New World Development', 'July 29, 2010']]"
Show names of Marvel movies ordered by box office performance for all films released after 2010.,"['Avengers: Endgame', 'Avengers: Infinity War', 'Spider-Man: No Way Home', 'The Avengers', 'Avengers: Age of Ultron', 'Black Panther', 'Iron Man 3', 'Captain America: Civil War', 'Spider-Man: Far From Home', 'Captain Marvel', 'Doctor Strange in the Multiverse of Madness', 'Spider-Man: Homecoming', 'Guardians of the Galaxy Vol. 2', 'Thor: Ragnarok', 'Black Panther: Wakanda Forever', 'Guardians of the Galaxy Vol. 3', 'Guardians of the Galaxy', 'Thor: Love and Thunder', 'Captain America: The Winter Soldier', 'Doctor Strange', 'Thor: The Dark World', 'Ant-Man and the Wasp', 'Ant-Man', 'Ant-Man and the Wasp: Quantumania', 'Thor', 'Shang-Chi and the Legend of the Ten Rings', 'Eternals', 'Black Widow', 'Captain America: The First Avenger']"
