question,answer
Have the Beatles had more albums on the Billboard than Led Zeppelin?,[True]
How many Bolivian presidents since the 80s had previously served in the military?,[6]
Which country that borders Ecuador was founded first?,['Colombia']
How many empresses have ruled Japan after 500 AD?,[7]
does one serving of avocado have more saturated fat than a serving of salmon?,[False]
"Before he became prime minister, what was the Canadian PM's occupation?",['Teacher']
Which species of nut has the highest ratio of fats to carbohydrates?,['Black walnut (Juglans nigra)']
Which best picture oscar winner did the worst at the box office since The Last Emperor?,['CODA']
How many EU countries are not monarchies?,[21]
Did Nathalie Emmanuel star in more American TV shows than British ones?,[False]
How many playwrights are currently living in the United States who have won a Pulitzer?,[15]
how many times has LeBron played in 82 regular season games?,[1]
What is the percentage of LA Sparks players that were from outside of California?,[64.28571428571429]
What was the percentage change in Turkmenistan's population between its declaration of independence from the Soviet Union and today?,[87.11137327677625]
How many US Senators that were in office in 2021 would be considered millennials?,[1]
how many NFL MVPs (by AP) have been won by running backs since Barry Sanders retired?,[4]
How many novels were written by Ernest Hemingway while he was living abroad?,[5]
"Which fillm director has worked with Florence Pugh the most, and on how many films?","['Zach Braff', 2]"
"Of the past ten years, how long has the US budget deficit been greater than $1 trillion?",[5]
What stadium has hosted the most MLB All-Star games?,['Yankee Stadium']
how many head coaches in the NFC are former NFL players?,[5]
"Are the world's largest reptile, land mammal, land predator and bird all native to Africa?",[False]
In what city was the highest selling Canadian recording artist in history born?,['Charlemagne']
How many wars has Mexico won since 1850?,[15]
Is Cuba's life expectancy greater than its nearest neighboring Island countries on average?,[True]
How many native Spanish speakers have won the Nobel Prize for Literature?,[11]
Was Mozart or Bach a more prolific composer?,['Bach']
How many presidents did Ecuador have during the 19th century?,[22]
Who is the maternal grandmother of actress Riley Keough?,['Priscilla Presley']
How many different positions did Rishi Sunak have in government before becoming prime minister?,[3]
What is the average age of winners of the Nobel prize in Literature when they received the award?,[64.06896551724138]
Which left wing party currently holds the most seats in Sierra Leone's parliament?,"[""Sierra Leone People's Party""]"
What is the percentage of Breaking Bad main characters that were not involved in drug dealing?,[20.0]
What percentage of Turkmenistan's foreign trade import is from countries that do not border it?,[79.07999999999998]
How many Oscar winning films did Chadwick Boseman appear in?,[3]
Which decade since 1900 has seen the greatest percentage change in Bulgaria's population?,['1920s']
Which city in Malta has the second highest population?,['Città Hompesch']
Is more than 10% of Chad's population neither Christian nor Muslim?,[True]
"Has AC/DC, Black Sabbath, or Van Halen had more lead singers over the years?",['Black Sabbath']
What is the average age of Nobel laureates in economics when winning the award?,[68.65625]
Which European country has had the highest average turnout for its parliamentary elections within the past twenty years?,['Malta']
how many Grammy Awards for best new artist have gone to teenagers?,[18]
"Which NFL head coach has served in that position for longer, Bill Belichick or Bruce Arians?",['Bill Belichick']
Does Uruguay have a higher HDI than any nation that it directly borders?,[True]
Who was the paternal grandfather of Elizabeth I of England?,['Henry VII of England']
How many of Agatha Christie's novels do not have any action taking place in England?,[12]
Can Chirashizushi be part of a paleo diet?,[False]
How much of a gender bias is there in the US senate?,[26.0]
what percentage of seats did the party of the current prime minister gain in the Chamber of Deputies in the 2022 Italian general election?,[25.25]
What was the increase in the population of Paris (in percentage) since 1999?,[-1.0632180933407238]
How many NBA rookie of the year winners have also won a Finals MVP?,[10]
Can the suffragette movement be considered a precursor of the feminist movement?,[False]
how many of Shakespeare's plays were set in ancient Rome?,[5]
Which heads of state of Sierra Leone were born in a different country?,['Queen Elizabeth II']
What US state is home to the most Super Bowl championship teams?,['California']
What are the highest and lowest income tax type brackets (percentage of tax required as payment) in United Kingdom?,"['£150,001 and over', '£0–£12,570']"
How many of the currently active NBA players had played in at least eight different teams in the league?,[20]
What percentage of American senators were not born in the state that they represented in the Senate?,[47.0]
Which Taylor Swift album has reached the number one spot in the most countries?,['Midnights']
"Historically, since the 1960s has Italy's parliament had more Left-wing or Right-wing lead governments?",['Left-wing']
What was the change in percentage of Kenny Rogers billboard hits released in the 1980s compared to the 1970s,[-6.666666666666671]
"Among the EU countries, which nation has the widest margin between a woman's life expectancy and a man's?",['Austria']
What percentage of the DR Congo's population live in large cities (cities that have population greater than 1 million)?,[25.57600966809133]
