source_row_id,question,gold_answer,KG answer,file_path,taxonomy_label,LLM explanation,difference_severity
725,philadelphia is known as the city of what,Brotherly Love,"City of Brotherly Love (lang:en)
City of Philadelphia (lang:en)
Cradle of Liberty (lang:en)
Philadelphia, Pa (lang:en)
Philadelphia, PA (lang:en)
Philadelphia, Pennsylvania (lang:en)
Philly (lang:en)",SimpleQA/NQ_table_test_simple/00107.json,Same,"The Gold answer 'Brotherly Love' and the KG answer's 'City of Brotherly Love' both refer to Philadelphia's primary nickname. The difference is a formatting variation (key phrase vs. full nickname), not a factual conflict. Other KG entries (e.g., 'Cradle of Liberty') are irrelevant to the specific 'city of' question but do not contradict the core fact.",none
728,What is the length of the Brutal song of Sour album?,2:23,143.0,SimpleQA/CompMix_table_simple_qa/00096.json,Same,"The Gold answer '2:23' (2 minutes 23 seconds) and KG answer '143.0' (143 seconds) represent the same duration. The KG answer uses seconds while Gold uses minutes:seconds format, but 143 seconds equals 2:23. This is a standard unit conversion, not a factual conflict or precision difference.",none
732,where is union station in washington dc located,50 Massachusetts Avenue NE,POINT(-77.006260 38.897310) (geo:wktLiteral),SimpleQA/NQ_table_test_simple/00288.json,Same,"Both answers refer to the exact same location of Union Station in Washington DC. The Gold answer provides the standard street address, while the KG answer gives the equivalent geographic coordinates. The difference is solely in representation format (address vs. coordinate), not in semantic meaning or factual content.",none
852,Where the original RoboCop trilogy movies all direct by Paul Verhoeven?,No,"RoboCop 2|Irvin Kershner|Irvin Kershner (lang:en)
RoboCop|Paul Verhoeven|Paul Verhoeven (lang:en)
RoboCop 3|Fred Dekker|Fred Dekker (lang:en)",SimpleQA/CompMix_table_simple_qa/00158.json,Same,The Gold answer 'No' and the KG answer (listing directors for each movie) both confirm that not all RoboCop trilogy movies were directed by Paul Verhoeven. The KG answer provides additional director details but does not contradict the core 'No' meaning. The answers are semantically equivalent for the yes/no question.,none
869,What division does Paris Saint-Germain Féminine belong to?,Division 1 Féminine,Première Ligue (lang:en),SimpleQA/CompMix_table_simple_qa/00092.json,Same,"The answers refer to the same league. 'Division 1 Féminine' is the official name, while 'Première Ligue' is the common English-language reference for the French women's top division. Both terms are semantically equivalent and correctly identify the league.",none
871,"What is the area of this bay that held the competition consisting of five classes , each consisting of seven races at the 1956 Summer Olympics","1,930 square kilometres",1930.0,ComplexQA/OTT_QA_dev_complex/00178.json,Same,"Both answers represent 1930 square kilometres. The Gold answer uses a comma separator (1,930) and the KG answer uses a decimal (1930.0), but these are numerically identical. Formatting differences (thousand separators, decimal representation) do not affect semantic meaning or factual content.",none
66,"In Bueno Aires, the Superclasico refers to the rivalry between which two clubs",Boca Juniors;River Plate,"Club Atlético River Plate
Boca Juniors",ComplexQA/CompMix_infobox_complex/00163.json,Higher accuracy in KG than in Table,"KG answer provides full name 'Club Atlético River Plate' for River Plate while Gold uses short form. Both correctly identify the two clubs (Boca Juniors and River Plate), but KG is more complete and precise. The difference is minor as short form is standard.",minor
71,where can the mona lisa be found today,"Musée du Louvre, Paris","Salle des États, Louvre (lang:en)",SimpleQA/NQ_table_test_simple/00190.json,Higher accuracy in KG than in Table,"The Gold answer provides the general location (Musée du Louvre, Paris), while the KG answer specifies the exact room (Salle des États) within the Louvre. Both are factually correct, but the KG answer offers greater precision by including the specific display location. The Mona Lisa is indeed housed in the Salle des États, making the KG answer more complete without altering the core fact. The difference is minor as the main location remains identical.",minor
120,"Which label released the album produced by Bee Hive Records featuring Joe Newman , Al Grey , Junior Mance , George Duvivier and Panama Francis",Bee Hive Label,Bee Hive Records (lang:en),ComplexQA/OTT_QA_dev_complex/00281.json,Higher accuracy in KG than in Table,"The Gold answer 'Bee Hive Label' is factually incorrect; the correct label name is 'Bee Hive Records'. The KG answer provides the accurate name, making it more precise and complete. The difference is major as the label name is a critical factual element.",major
130,Who is or was a member of the 10cc band ?,"Graham Gouldman | Paul Burgess | Rick Fenn | Eric Stewart | Laurence ""Lol"" Creme | [[Tony OMalley (musician)|Tony OMalley]] | Vic Emerson | Gary Wallis | Mike Stevens","Iain Hornal|Iain Hornal (lang:en)
Lol Creme|Lol Creme (lang:en)
Kevin Godley|Kevin Godley (lang:en)
Mike Stevens|Mike Stevens (lang:en)
Paul Burgess|Paul Burgess (lang:en)
Graham Gouldman|Graham Gouldman (lang:en)
Eric Stewart|Eric Stewart (lang:en)
Stuart Tosh|Stuart Tosh (lang:en)
Duncan Mackay|Duncan Mackay (lang:en)
Rick Fenn|Rick Fenn (lang:en)",SimpleQA/Qampari_wikitables_simple/00015.json,Higher accuracy in KG than in Table,"Gold answer omits Kevin Godley (core founding member) and includes Tony OMalley (non-member). KG answer includes Kevin Godley and excludes Tony OMalley, making it more accurate. The difference is major due to critical factual omission and inclusion.",major
143,What is Billie Eilish's medical condition?,"Tourette syndrome, synesthesia","synesthesia
Tourette syndrome
depression",SimpleQA/CompMix_table_simple_qa/00288.json,Higher accuracy in KG than in Table,"KG answer includes all Gold conditions (Tourette syndrome, synesthesia) plus depression, making it more complete. Depression is a valid medical condition Billie Eilish has discussed, so the addition is a minor completeness improvement.",minor
145,What is the country of origin of the The Little Prince?,United States of America,"France|France (lang:en)
France|France (lang:en-ca)
France|France (lang:en-gb)
France|France (lang:en-us)
United States|United States (lang:en)
United States|United States (lang:en-us)",SimpleQA/CompMix_table_simple_qa/00202.json,Higher accuracy in KG than in Table,"The Gold answer incorrectly states United States, while the KG answer includes France (the correct country of origin) and also United States. The KG answer contains the accurate fact (France), making it more precise than the Gold answer which is factually wrong.",major
151,What is the genre of the book series The Folk of the Air,Fantasy,romantic fantasy,ComplexQA/CompMix_infobox_complex/00120.json,Higher accuracy in KG than in Table,"The Gold answer 'Fantasy' is factually correct but incomplete. The KG answer 'romantic fantasy' is more precise and complete, as the series is widely recognized as a romantic fantasy sub-genre. The core genre (fantasy) is consistent, but the KG answer adds essential specificity without conflict. Difference is minor.",minor
218,What was the nickname of the soccer club New York Red Bulls soccer team,The Red Bulls Metro,"MetroStars (lang:en)
New York / New Jersey MetroStars (lang:en)
New York Red Bulls (lang:en)
Red Bull New York (lang:en)",ComplexQA/CompMix_infobox_complex/00094.json,Higher accuracy in KG than in Table,Gold answer 'The Red Bulls Metro' is incorrect; KG answer correctly lists current name 'New York Red Bulls' and old name 'MetroStars'. KG provides accurate and more complete information for the current team.,major
234,who played in the first fifty shades of grey,Dakota Johnson | Jamie Dornan | Jennifer Ehle | Marcia Gay Harden,"Luke Grimes|Luke Grimes (lang:en)
Max Martini|Max Martini (lang:en)
Dylan Neal|Dylan Neal (lang:en)
Megan Danso|Megan Danso (lang:en)
Marcia Gay Harden|Marcia Gay Harden (lang:en)
...|...
Rachel Skarsten|Rachel Skarsten (lang:en)
Christine Willes|Christine Willes (lang:en)
Callum Keith Rennie|Callum Keith Rennie (lang:en)
Jamie Dornan|Jamie Dornan (lang:en)
Victor Rasuk|Victor Rasuk (lang:en)",SimpleQA/NQ_table_test_simple/00807.json,Higher accuracy in KG than in Table,Gold answer lists 4 actors; KG answer lists 10 actors including all Gold actors and 6 additional cast members. KG is more complete and accurate for the question asking for the cast.,major
